name,id,group,size,node_name
tơ,3152,11,1,"locative to, at"
tơan,3153,2,1,to boast
tơbang,3154,1,1,to show clearly to to look into the distance
tơbăr,3155,25,1,sticky
tơbĭt,3156,13,1,to push against each other with shoulder
tơbla,3157,36,1,chafed as when riding a horse
tơblah,3158,10,1,"to fight battle, have war"
tơblang,3159,8,1,to translate interpret explain
tơblay,3160,25,1,rounded sides like a flower vase
tơblĕl,3161,9,1,to call something someone by wrong name
tơblĕo,3162,25,1,to designate a rounded pustule-type elevation on skin
tơblĕnh,3163,31,1,"tragedy, accident"
tơblong,3164,12,1,to make trouble by making false accusation
tơblŏt,3165,1,1,short and homely
tơblỡ,3166,10,1,"to turn over, to translate"
tơblỡr,3167,25,1,"slippery, smooth-surfaced"
tơblŭt,3168,28,1,"to fall, sink as ground, hole in chair"
tơbŏk,3169,7,1,"middle, zenith"
tơbôl,3170,22,1,"to make friends, be friends with"
tơbỡr-tơbăr,3171,23,1,of rice to be piled up (husked or unhusked rice)
tơbrăm,3172,24,1,sore muscles from working
tơbronh,3173,5,1,the color patterns of a fox or similar animals
tơbrônh,3174,5,1,the color patterns of a tiger
tơbrônh-tơbranh-manh,3175,5,1,to describe the sight of many tigers focusing on their color
tobŭl,3176,37,1,to roll up in a bunch
tơbŭl-tơbônh-mônh,3177,28,1,of many people to fall and roll up as a ball
"tơ'bang, khei tơ bang",3178,7,1,first quarter moon
tơ'băk,3179,13,1,"to hang on, hook over line"
tơ'băng,3180,15,1,bamboo shoots
tơ'bet,3181,13,1,to stab each other
tơ'bêl,3182,19,1,a large load
tơ'bĭch,3183,34,1,"to make to lay down, lay someone down"
tơ'bla,3184,15,1,"fork in tree, forked stick, small branches"
to'blăk,3185,13,1,to hang on a hook
tơ'boch,3186,49,1,a type of eruption that is very itchy
tơ'bong,3187,5,1,snout
"tơ'bŏu, tơ'bâu",3188,42,1,to make to look for by smelling e.g. dog after prey
tơ'bôh,3189,1,1,to show
tơ'bỡp,3190,11,1,to meet
tơ'buh,3191,17,1,to have two objects with their heads facing each other
to'brê,3192,39,1,to describe something rather large that is red
tơchĕng,3193,2,1,to think
tơchoh,3194,42,1,"of birds to fight with, peck each other"
tơchŭm,3195,10,1,to kiss each other
tơda đak,3196,5,1,wild duck
tơdai,3197,13,1,"to hit, slug"
tơdăm,3198,9,1,young unmarried man
tơdăng,3199,24,1,"to be hard, stiff, not pliable"
"todăr, pơma tơdăr",3200,29,1,to talk softly
tơde,3201,5,1,a type of bird
tơdeh,3202,2,1,to wait a long time
tơdĭu,3203,35,1,storm
tơdŏ,3204,13,1,"to pound, to knock"
tơdŏl,3205,13,1,to swing
tơdŏng,3206,8,1,"to rescue from trouble, help"
tơdra,3207,8,1,to recognize
tơdrah,3208,1,1,an area with thick clumps of pơle bamboo
tơdrăng,3209,15,1,"common, belonging to all"
tơmam tơdrăng,3210,4,1,things held in common
tơdre,3211,0,1,"twilight, time of sun going down"
tơdrong,3212,3,1,"thing (abstract), subject, story, matter"
tơdrŏ,3213,36,1,to shake heavily move back and forth
the tơdrŏ,3214,35,1,earthquake
"tơdrŏu, tơdrâu",3215,4,1,six
tơdrôp,3216,21,1,"market basket, cage"
tơdruh,3217,22,1,to chase each other
tơduă,3218,9,1,"only those of one group, that group but no outsiders"
toduĕr,3219,28,1,"to go around very fast as propeller, wheel"
tơdut,3220,40,1,the shape of a group of bees in the air
tơdŭk,3221,8,1,(bound morpheme that occurs in tơdŭk-tơdăk)
tơdŭk-tơdăk,3222,45,1,action and noise of fruit or similar things hitting the ground
todŭk-tơdăk-măk,3223,16,1,many roads branching off
tơđom,3224,34,1,"to hold fast, not fall out, stick to, be caught in"
tơđon,3225,47,1,to make sacrifice
tơgar,3226,22,1,"to argue over, compete to get something"
tơgăk,3227,4,1,bushhook
"tơgep, jang tơgep",3228,11,1,to do things two at once
"tơgĕch, pơm tơgĕch",3229,10,1,to do something to get it over with
tơgiĕp,3230,40,1,horn of cow or carabao used to make sound
tơgĭng,3231,47,1,to keep on carrying in hand for a long time
tơgiot,3232,45,1,of a rabbit to stick up its ears
tơglăng,3233,32,1,"to roll on ground as horse, tiger "
tơgleh,3234,13,1,to pull fingers (contest)
tơglĕch,3235,18,1,dislocated joint
tơgloh,3236,13,1,to come loose as a blade from its handle
tơglong-gloh,3237,11,1,to win by a mile
tơglỡm,3238,32,1,two people wrestling trying to throw each other down
tơglỡng-glơĭ (cheng-klŏng),3239,15,1,bamboo or xylophone
tơglŭk-glĕk,3240,8,1,any joint in body
tơgok,3241,37,1,to split up
tơgowi,3242,45,1,small bird that sings at dawn
tơgở,3243,11,1,to be broken
tơgỡng,3244,32,1,to describe a stick
tơgrĭn,3245,10,1,to be tied up well
tơgrŏl,3246,18,1,"of a ball, log, rock to roll or be rolled"
tơguăt,3247,34,1,"to tie a knot; to keep in the mind, remember and follow"
tơgŭm,3248,1,1,to help
tơhak,3249,21,1,of tree to be split
tơhek,3250,10,1,to be torn
tơhiap,3251,12,1,to curse each other
tơhiĕng,3252,17,1,the string of the crossbow
tơhiong,3253,10,1,to lose on purpose
tơhiŭl,3254,13,1,of a rope to be
tơhlăk,3255,34,1,"to be caught hooked on something, be caught by the enemy"
tơhleh,3256,18,1,of a seam to come apart
tơhlĕl,3257,4,1,"only one, very little"
tơhli,3258,29,1,to scare
"tơhlŏu, tơhlâu",3259,13,1,to point with finger
tơhmă,3260,10,1,to practice
"tơhngơi, hiĕk tơhngơi",3261,29,1,to designate long period of laughter
tơhoch,3262,24,1,to throw something into a stream so that it will be carried away
tơhôih,3263,29,1,"to be out of breath, breathe hard, sigh"
tơhrông,3264,34,1,"leap upon, pounce upon"
tơhrŭn-dŭn,3265,19,1,messy clothes
tơhueh,3266,11,1,to be broken
tơhuŏng,3267,10,1,to drop something on purpose
tơiung,3268,34,1,"to raise someone up, make to stand (animate things)"
tơiung kơting,3269,22,1,to make retribution for killing people
tơjĕr,3270,38,1,to cut into small slices
tơjêr,3271,38,1,to cut into large flat pieces
tơjrang,3272,21,1,tree hut
tơjrao,3273,14,1,to be a little ripe
tơjră,3274,13,1,to brace
tơju,3275,21,1,a hut used when hunting
tơjur,3276,13,1,"to make to go down, pull down, put down, lower"
tơkan,3277,12,1,to go quickly to see or help someone
tơket,3278,32,1,to choke each other
tơkĕch,3279,29,1,"to yell, scream"
tơkhiĕn,3280,1,1,a ring
tơklah,3281,37,1,"to part, split into groups"
tơklă,3282,13,1,"to bump into each other, to hit the target "
tơko,3283,33,1,thread used in weaving to pull up upper layer
tơkoh,3284,13,1,"to fight each other with swords, knives"
tơkong,3285,33,1,bone of lower leg
"tơkong, plei tơkong",3286,30,1,type of wild mango
"tơkơi, đak tơkơi",3287,35,1,waterfalls
tơkỡl,3288,28,1,to fall down head over heels
tơkul,3289,19,1,to have white dirty spots
tơkul-tơkal-mal,3290,14,1,intensive form of tơkul
tơl,3291,12,1,"to answer, to promise the spirits a sacrifice"
tơlak,3292,15,1,twine made from bamboo
tơlang,3293,8,1,"to arbitrate, judge, have trial; to interpret explain"
tơlăk,3294,15,1,to place on shoulder e.g. a blanket hung on shoulder when no longer for warmth when walking
tơlăng,3295,1,1,to look at each other
tơleh,3296,5,1,woodpecker
tơlei,3297,33,1,rope string cord
tơlĕch,3298,10,1,"to let out, take out "
tơlŏ,3299,32,1,"stick used to beat gongs, drums "
tơlỡ,3300,34,1,"to push, shove"
tơluăn,3301,8,1,naked-looking
tơlueng,3302,8,1,(bound morpheme that occurs in tơlueng-tơluônh-mônh)
tơlueng-tơluônh-mônh,3303,29,1,to describe someone with eyes half shut as when drunk or dead
toluĕnh,3304,32,1,of a small child to sleep curled up
tơluh,3305,10,1,to go quickly
tơluih,3306,10,1,to make to wear down
tơluing,3307,26,1,to describe a blind person's eyes
tơluỡng,3308,26,1,to describe the way a cross-eyed person or person with eye defect looks
to'lĕnh,3309,36,1,"to beat, hurt"
tơm,3310,21,1,trunk of tree; classifier for trees
măng tơm,3311,7,1,the main door
tơmam,3312,21,1,"thing, item, object"
tơmang,3313,8,1,to look far away
tơmăn,3314,6,1,plains
tơmĭl,3315,12,1,to be angry at each other
tơmo,3316,6,1,"stone, rock"
tơmoi,3317,9,1,guest stranger foreigner outsider
tơmŏk,3318,22,1,to be successful in hunting
"tơmông, iĕr tơmông",3319,3,1,rooster
tơmỡt,3320,11,1,to make to enter
tơ'moih,3321,42,1,to lure bait someone
tơ'mok,3322,10,1,to sit on haunches
tơ'mỡng,3323,15,1,"stem that makes new leaf, flower"
tơ'mret,3324,10,1,"to do just a little, move just a little"
tơnang,3325,4,1,betel
tơnanh,3326,4,1,woof
tơnăr,3327,15,1,woven bamboo wall
tơneh,3328,14,1,papaya
tơnei,3329,9,1,"father-in-law, mother-in-law"
tơnen,3330,20,1,"to be conscientious, dependable"
tơno,3331,30,1,"male animals, non-producing plants"
tơnŏ,3332,41,1,to be warm
ao tơnŏ,3333,14,1,"coat, warm clothing"
tơnôn,3334,13,1,"stick used to hit with, club"
tơnơm,3335,15,1,"classifier for plants, trees"
tơnuh,3336,4,1,hearth
tơnuh ŭnh,3337,6,1,ashes
tơnung,3338,43,1,"stick used to carry something on shoulder, oxcart tongue"
tơnŭng-long tơnŭng,3339,15,1,type of tree with large useable bark
tơ'nỡng,3340,24,1,to catch drips of water
tơng,3341,8,1,"to think, guess "
tơng gơrơng,3342,37,1,to completely finish
tơngah,3343,0,1,"in a few days, soon "
tơngiĕt,3344,31,1,cold
"tơnglang, đak tơnglang",3345,15,1,bamboo water system of Bahnar
tơnglăp,3346,6,1,small box
tơnglỡp,3347,6,1,lid cover
tơngưih,3348,29,1,"to moan, groan, feel nauseated"
tơ'ngam-sơnĕnh tơ'ngam,3349,16,1,molars
tơ'ngĕl,3350,26,1,of person to have small head
tơ'ngiơh,3351,16,1,fingernail
tơ'ngla,3352,9,1,"owner, landlord; self; honorific used with acquaintances for 'you' "
tơ'ngot,3353,21,1,of trees to rub against each other
tơ'ngơr,3354,25,1,roof of mouth
tơ'ngum,3355,23,1,to cook in the coals with leaves around
tơ'nguỡ,3356,8,1,a tune melody
tơnh,3357,8,1,fussy in choosing
tơpa,3358,40,1,type of turtle that lives in water
tơpai,3359,3,1,rabbit
tơpang,3360,25,1,"(bound morpheme that occurs in towpang ti, tơpang jỡng)"
tơpang ti,3361,21,1,hand
tơpang jỡng,3362,16,1,foot
tơpă,3363,0,1,"truly, really"
tơpăt,3364,9,1,"straight, honest, truthful"
tơphĕ,3365,47,1,to break off as fruit from tree of its own accord
tơpi,3366,8,1,to fan each other
tơpiêt,3367,26,1,facial expression indicating unbelief
tơplễ,3368,12,1,to designate person with big stomach
tơplih,3369,11,1,to change
tơplŏ,3370,38,1,"of paint, skin to peel, flake"
tơplŏng,3371,28,1,to jump
tơplôch,3372,32,1,to straighten out wire; to let fish go from hand accidentally
tơpôl,3373,3,1,"crowd, flock, herd"
topỗ,3374,20,1,to become good friends
tơpơh,3375,4,1,seven
tơpỡk,3376,13,1,to make to fall over
tơprah,3377,18,1,to splash; to shoot each other
tơprŭp,3378,26,1,to make bilabial trill--spit showing unbelief
tơpu,3379,5,1,"bird nest, nest, den"
tơpung,3380,6,1,"flour, dough"
tơpŭ,3381,42,1,to bear a child
"tơpŭ, măt tơpŭ",3382,4,1,having same name
tơpŭng,3383,7,1,bat
tơr,3384,0,1,period of time
tơra,3385,48,1,sickness in stomach as when wet from rain
tơrăn,3386,31,1,to be weak
tơring,3387,3,1,"a group of villages under one jurisdiction, an area that includes many villages "
tơring-tơrang,3388,25,1,intensive form of tơring
tơrơ,3389,29,1,"to be afraid, shake from fear"
tơsen,3390,20,1,"greedy, selfish, miserly"
tơsĕr,3391,18,1,to slip
tơsi,3392,21,1,comb
tơsĭn,3393,4,1,nine
tơsŭl,3394,28,1,"of string, to be all tangled up"
tơtă,3395,2,1,to accuse
tơteh,3396,34,1,to knock; to fight each other
tơtei,3397,41,1,to shake as when cold
tơtĕnh,3398,1,1,hurry up
tơtir,3399,23,1,"rags used to clean with, etc."
tơtir-tơtăn,3400,6,1,clothes
tơtĭnh,3401,8,1,"to think, figure out "
tơtŏ,3402,19,1,warmer
tơtôm-tơtĕch,3403,4,1,"everything, all kinds "
tơtrăp-tơtrĭn,3404,19,1,very heavy
tơtreh,3405,44,1,to shake head as when shaking water off
tơtroi,3406,26,1,a few people walking one behind another
tơtrôi,3407,26,1,many people walking one behind another
tơtrơn,3408,11,1,to be one on top of another
tơtuh,3409,36,1,"to flap wings, to shake clothes"
tơwih,3410,22,1,"to make to go home, to take home, to pay back, bring back"
tơwir,3411,42,1,"to make oneself like another person or like an animal, make something like something else"
tơyông,3412,23,1,sticky rice
tỡk,3413,36,1,"to suck in on pipe to light, to hunt fish with a torch "
tỡ,3414,13,1,to reach as with hand
"tỡl, tôm-tĕch tôm-tỡl",3415,4,1,"everything, all kinds "
tỡm,3416,13,1,to butt
tỡp,3417,1,1,until
tỡng,3418,0,1,"if, when "
tỡr,3419,21,1,"board, plank, lumber"
tỡr mơk,3420,5,1,larva of dragonfly
trah,3421,13,1,"to throw out a net, to throw over shoulder"
trang,3422,30,1,of cane like sugarcane but not edible
trăl,3423,41,1,"to stay up, not sleep"
trăm,3424,23,1,to place wood in water so that termites will not eat later on
trăp,3425,6,1,heavy
trăp-trĭn,3426,6,1,intensive of trăp
tre-wĕt,3427,5,1,a bird that is about the same size as a pigeon but with very slender long legs
trem,3428,23,1,"a good crop, much fruit "
tret,3429,18,1,to cut off sections of a log
trĕng,3430,23,1,reed used to sip wine
trĕp,3431,8,1,to peek
tring,3432,24,1,to pour liquid into something small as a glass
"triu, bơbe triu",3433,3,1,sheep
troch,3434,18,1,to sharpen a stick or pencil
trom,3435,5,1,trunk of an elephant
trong,3436,16,1,"road, path"
trop,3437,21,1,a small fish trap used to catch sleeping fish
trŏ,3438,28,1,"correct, accurate, right; to be (accurately) hit or affected by something"
long trŏ,3439,16,1,sliver
trŏl,3440,19,1,of water to boil
trôih,3441,38,1,to mend something that is woven with bamboo
trỗ,3442,47,1,"to put on shoes, socks, ring"
trơ-wơ,3443,30,1,type of corn-like plant seed of which is used to make wine and other things
trơn,3444,13,1,"to pile on, place one on top of another"
trỡp,3445,7,1,swamp
truh,3446,11,1,"to arrive, reach"
trum,3447,14,1,of clothes to be black
truŏ-trua,3448,21,1,to designate a straight tree
trŭt,3449,18,1,"to shrink, to release from stretching "
tu,3450,6,1,the headwaters or source of stream; north
tu-ru tu-ru,3451,45,1,the noise of a dog barking
tuang,3452,47,1,to spread out
tuch-luch,3453,1,1,the very end
tuĕnh,3454,36,1,"to twist, of stomach to twist and turn and be painful "
tuh,3455,43,1,"to pour; of sweat to pour out; of frogs to lay eggs, of animals to give birth "
tung,3456,13,1,to carry on the shoulder
tuơh,3457,47,1,to scoop
tur,3458,1,1,"in, inside"
tŭk,3459,24,1,to throw out fog
tŭl,3460,35,1,"dull, not pointed"
"tŭl, ti tŭl",3461,16,1,arm amputated
tŭl bơbŭl,3462,43,1,of round things to roll when they fall
tŭn,3463,33,1,to push something away from you
tŭng,3464,11,1,to begin to
tŭng blŭng,3465,11,1,"to begin, the beginning "
tŭng dik,3466,8,1,strong young man
"tŭng, klăn tŭng",3467,3,1,the shorter variety of python
tŭp-tŭp,3468,7,1,mudhen
tŭr,3469,13,1,to hit with the side of the hand
tưk,3470,18,1,to pry up as in rolling stones
uak-uak,3471,18,1,to tear or split something easy and straight
uăk uăk,3472,45,1,"the cry of chickens, birds"
uh,3473,15,1,"woods, brush and weeds"
uing-duỡt kơ uing dơwing,3474,3,1,description of a very large village
um,3475,23,1,to winnow rice
"uơuih(, 'wơ'wih)",3476,4,1,to look here and there for
uỡt,3477,10,1,to do aimlessly
ŭ,3478,40,1,name of large Vietnamese hen
ŭk,3479,36,1,to throw out
ŭnh,3480,6,1,"fire, stove, lantern"
ŭnh om,3481,9,1,husband and wife
ư,3482,2,1,to praise
"ư-ŏ, pơgang ư-ŏ",3483,46,1,type of medicine used to stop spirits from entering village
ưh,3484,7,1,"to massage, rub "
ư-hữ ư-hă,3485,49,1,description of a very large village
ưih ưih,3486,49,1,to winnow rice
ữ,3487,1,1,ữ
wah,3488,21,1,wah
wai,3489,17,1,wai
wai ning,3490,4,1,the evening star
wang,3491,0,1,"altogether, all, completely "
wao,3492,8,1,to understand
war,3493,21,1,to make fence as around garden
way way,3494,2,1,to describe difficult situation
wă,3495,22,1,"to want, be about to, in order to "
wăn,3496,8,1,to wind up as thread
wây,3497,0,1,final question particle
weh,3498,10,1,to turn aside
wei,3499,42,1,"to herd, shepherd, watch over, rule, guard, keep"
wek,3500,32,1,of a thorn to scratch
wen,3501,18,1,"to roll up, curl up body "
wer,3502,11,1,to detour
wet,3503,13,1,to pull trigger of gun crossbow
wĕch,3504,38,1,to twist to break off fruit from tree
wĕl,3505,13,1,to spin
wĕm,3506,8,1,hooked as hooked bill
wĕnh,3507,37,1,to wring
wêk-wơwêk,3508,45,1,"noise of pig crying, oink oink"
wêt,3509,36,1,to pucker up to cry
wi wi,3510,49,1,noise of buzzing
wih,3511,2,1,to return go home
wing,3512,19,1,backwater
"wing, năm wing",3513,10,1,"to go the long way, detour"
"wing, wing măt",3514,29,1,to be dizzy
wir,3515,28,1,to transform one body
kiĕk wir,3516,42,1,a tiger that is able to make itself into a man
woch,3517,23,1,rice cooked in wrapped leaves
wok,3518,49,1,the noise of someone calling
wong,3519,4,1,howdah
"wong, prit wong ",3520,40,1,a long yellow type of banana
wŏng,3521,43,1,to cut grass with a sickle
săng wŏng,3522,39,1,small sickle
wŏng tar,3523,39,1,the morning star
wôi-wơwôi,3524,29,1,to indicate many people crying
wơh,3525,11,1,"to order, command, send"
wơih,3526,47,1,"to scrape out of the way, to scrape out and throw away"
wơk,3527,45,1,description of rooster crowing
wơnh,3528,12,1,"to be crazy, out of one's mind"
"wơwăl, chă wơwăl",3529,1,1,to look here and there
wỡ,3530,24,1,to grow physically
wỡl,3531,16,1,"breadth, width"
wỡl wang,3532,31,1,"to be stuffy, dark "
wỡn,3533,2,1,to invite
wỡr,3534,18,1,"to drive a car, row a boat "
wỡt,3535,7,1,time occurrence
bar wỡt,3536,1,1,two times
wưch,3537,35,1,to be able to see only a bit of something as it passes
yah,3538,1,1,if
yaih,3539,11,1,to untie
yak,3540,10,1,to walk go
yang,3541,26,1,"spirits, nonhuman beings  that affect humans "
yă,3542,9,1,grandmother honorific term for older women
"yă rak, pơyan yă rak",3543,39,1,the coldest season of the year
yeng,3544,13,1,to carry a backbasket with a strap on one shoulder only
yhĕ,3545,19,1,intensive
hơlĕnh dêh yĕl,3546,2,1,to lie very much
yĕng,3547,22,1,"to do what is planned, come to pass"
yêh,3548,26,1,exclamation of surprise
"yi, y",3549,26,1,final question particle often used with rhetorical questions
"yih, yh",3550,7,1,"final question particle similar to yi, y"
yĭ,3551,32,1,a cry used to guide oxen to turn to the left
yo,3552,12,1,to be offended
nĕ kơ jỗ yo,3553,2,1,"pardon me, excuse me, forgive me "
yoch,3554,2,1,"to be mistaken, commit sin, crime"
yoh,3555,10,1,"to not stop by, go right by "
yom,3556,22,1,to obey respect
yon,3557,18,1,to stretch out legs
yŏ,3558,12,1,"to be impolite to, gossip about"
yŏk-yŏk,3559,9,1,to do with determined spirit
yŏl,3560,30,1,banana bud
yŏng,3561,42,1,"leader, boss; full grown animal (possibly female only); large e.g. large bamboo"
yŏu,3562,43,1,to catch fish with a basket
yô yô yô,3563,42,1,words used to call horses
yôh,3564,1,1,more than
yôk,3565,27,1,ceremony for a dead person
yôk-yak,3566,9,1,polite way to say one is a little older than another
yôp,3567,2,1,to smile
yơ,3568,1,1,where
"yơyôy, ô yơyôi",3569,27,1,"expression of disgust, self-pride or surprise"
yơyŭi,3570,41,1,to shake all over from cold
yỡl,3571,28,1,to wear on head
yỡp,3572,7,1,shade
yỡr,3573,36,1,"to wave hands, raise hands "
dỡng yỡr,3574,32,1,height of a person from feet to fingertips of upstretched arms
yua,3575,11,1,"to use, be of value"
yuă,3576,38,1,to cut hair or rice
Yuăn,3577,8,1,"Vietnamese, Viet Nam"
Yuăn Ngô,3578,3,1,Chinese
prit Yuăn,3579,30,1,short fat yellow bananas
yue,3580,34,1,to scorn by facial gestures or expressions
yuh,3581,41,1,to perspire from a fever
minh yuh,3582,0,1,short period of time
yuih,3583,47,1,"to take down or take apart as a house, to take out of a basket or a cupboard"
yuơ,3584,20,1,to be useful
"['particle', 'question', 'final', 'marker', 'huh', 'bell', 'strange', 'size', 'sedang', 'tomb']",3585,50,107,
"['side', 'leg', 'top', 'roads', 'belt', 'floor', 'width', 'upper', 'corner', 'vehicle']",3586,50,420,
"['large', 'pile', 'intensifier', 'garden', 'stream', 'area', 'flat', 'river', 'cover', 'paper']",3587,50,540,
"['person', 'afraid', 'expression', 'bad', 'people', 'who', 'sad', 'shy', 'tempered', 'many']",3588,50,360,
"['edible', 'fruit', 'seed', 'bananas', 'corn', 'type', 'yellow', 'like', 'rice', 'vegetables']",3589,50,330,
"['dark', 'light', 'night', 'morning', 'happened', 'shine', 'fire', 'become', 'really', 'tired']",3590,50,330,
"['order', 'command', 'first', 'to', 'over', 'step', 'begin', 'work', 'go', 'do']",3591,50,490,
"['water', 'wash', 'fire', 'clean', 'stomach', 'boil', 'pour', 'into', 'grow', 'to']",3592,50,365,
"['rice', 'cooked', 'food', 'jar', 'grains', 'cook', 'wine', 'grain', 'unhusked', 'used']",3593,50,365,
"['law', 'people', 'person', 'mother', 'father', 'polite', 'dual', 'daughter', 'friend', '1st']",3594,50,505,
"['do', 'stop', 'go', 'to', 'quickly', 'work', 'doing', 'keep', 'sit', 'at']",3595,50,500,
"['time', 'day', 'completely', 'hidden', 'nothing', 'days', 'continually', 'there', 'ago', 'today']",3596,50,690,
"['village', 'family', 'name', 'children', 'child', 'emphatic', 'form', 'old', 'goat', 'chicken']",3597,50,620,
"['intensive', 'wine', 'delicious', 'form', 'ripe', 'beautiful', 'cleaned', 'kidneys', 'potions', 'healthy']",3598,50,435,
"['do', 'obey', 'someone', 'make', 'want', 'give', 'to', 'along', 'take', 'something']",3599,50,365,
"['angry', 'be', 'lie', 'do', 'to', 'speak', 'verb', 'threaten', 'someone', 'for']",3600,50,480,
"['that', 'type', 'lives', 'poisonous', 'fish', 'frog', 'edible', 'snake', 'insect', 'is']",3601,50,255,
"['bird', 'type', 'animal', 'duck', 'of', 'wild', 'color', 'white', 'like', 'nest']",3602,50,545,
"['throw', 'shake', 'feel', 'choke', 'suck', 'touch', 'to', 'when', 'mouth', 'dive']",3603,50,280,
"['noise', 'sound', 'something', 'falling', 'ground', 'of', 'shaking', 'hitting', 'describe', 'on']",3604,50,220,
"['weaving', 'rope', 'thread', 'instrument', 'ladder', 'cut', 'string', 'knife', 'cord', 'in']",3605,50,310,
"['basket', 'tree', 'hut', 'sword', 'centipede', 'calf', 'rod', 'trees', 'back', 'trunk']",3606,50,375,
"['maybe', 'fault', 'like', 'occurs', 'bound', 'emphasis', 'morpheme', 'strong', 'quickly', 'understand']",3607,50,525,
"['crossbow', 'footprints', 'arrow', 'cockeyed', 'length', 'mouse', 'kite', 'spider', 'crosseyed', 'necklace']",3608,50,410,
"['be', 'go', 'me', 'praise', 'wait', 'for', 'to', 'home', 'careful', 'fool']",3609,50,640,
"['white', 'black', 'red', 'dark', 'color', 'dust', 'reddish', 'complexion', 'ruddy', 'very']",3610,50,255,
"['grab', 'scrape', 'take', 'out', 'put', 'scoop', 'clothes', 'on', 'prepare', 'hands']",3611,50,200,
"['hair', 'high', 'recede', 'unruly', 'thunder', 'weight', 'see', 'swelling', 'distance', 'light']",3612,50,285,
"['surfaced', 'shaped', 'straw', 'roof', 'large', 'blanket', 'skin', 'gongs', 'type', 'pitch']",3613,50,360,
"['want', 'ask', 'pay', 'need', 'be', 'depend', 'desire', 'live', 'money', 'for']",3614,50,380,
"['many', 'different', 'more', 'one', 'kind', 'all', 'bushhook', 'five', 'seven', 'kinds']",3615,50,590,
"['look', 'yes', 'there', 'times', 'more', 'equal', 'over', 'if', 'past', 'distant']",3616,50,680,
"['person', 'evil', 'emphatic', 'eyes', 'intently', 'unbelief', 'pretty', 'describe', 'voice', 'looking']",3617,50,360,
"['fall', 'head', 'turn', 'over', 'down', 'jump', 'back', 'go', 'to', 'move']",3618,50,340,
"['tail', 'curled', 'describe', 'the', 'of', 'between', 'stick', 'trap', 'curly', 'designate']",3619,50,320,
"['intensive', 'water', 'dry', 'hot', 'fire', 'rain', 'dirty', 'season', 'boil', 'large']",3620,50,400,
"['bamboo', 'type', 'grass', 'made', 'tree', 'used', 'of', 'fish', 'xylophone', 'small']",3621,50,425,
"['roar', 'describe', 'animal', 'noise', 'of', 'tiger', 'ears', 'bird', 'the', 'wings']",3622,50,215,
"['noise', 'loud', 'crying', 'sound', 'of', 'drowning', 'bubbling', 'ghost', 'noisy', 'person']",3623,50,180,
"['split', 'divide', 'roll', 'fit', 'distribute', 'up', 'chain', 'sprout', 'finish', 'to']",3624,50,270,
"['hit', 'pull', 'tie', 'with', 'carry', 'on', 'to', 'against', 'shoulder', 'put']",3625,50,450,
"['out', 'up', 'off', 'roll', 'to', 'cut', 'under', 'break', 'wrap', 'tear']",3626,50,400,
"['smell', 'smelly', 'sickness', 'eating', 'lymph', 'glands', 'pounding', 'noise', 'fever', 'body']",3627,50,185,
"['someone', 'caught', 'going', 'crush', 'hit', 'something', 'by', 'upon', 'to', 'hand']",3628,50,295,
"['animals', 'dog', 'hunting', 'prey', 'trap', 'by', 'catch', 'animal', 'smelling', 'herd']",3629,50,240,
"['cut', 'wood', 'bamboo', 'into', 'rice', 'slices', 'tube', 'with', 'knife', 'small']",3630,50,270,
"['hear', 'quiet', 'eyes', 'fear', 'sleep', 'shake', 'feel', 'be', 'yell', 'talking']",3631,50,335,
"['fish', 'bite', 'meat', 'catch', 'lick', 'by', 'flesh', 'hand', 'skin', 'scrape']",3632,50,225,
"['eat', 'eating', 'food', 'drink', 'drinking', 'spirits', 'bad', 'for', 'appetite', 'hungry']",3633,50,215,
"['sick', 'be', 'tired', 'sober', 'drunk', 'warm', 'cold', 'wake', 'sweaty', 'after']",3634,50,255,
